"","id","tot","date","title","content","nation","week"
"2607",1367,"499.16",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","¡°Last year, my office met with a top official from the Treasury Department to express my serious concerns about the national security risks associated with a Chinese company buying Grindr,¡± he said in a statement.","c",13
"2608",1367,"499.19",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The expansion was an effort to counter Chinese minority investments in Silicon Valley companies that gave investors an early look at emerging technologies.","c",13
"2609",1367,"499.32",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The government killed a proposed merger last year between MoneyGram, the money transfer firm, and Ant Financial, a payments company related to the Chinese e-commerce giant Alibaba.","c",13
"2610",1367,"499.33",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The United States has also embarked on a global campaign to block a big Chinese telecom equipment giant, Huawei, from building the next generation of wireless networks, known as 5G, over concerns that it could divert critical data through China, or be forced to turn over data running through its networks to Beijing.","c",13
"2611",1367,"499.34",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The White House has essentially accused Huawei of being an arm of the Chinese government that can be used for spying or to sabotage communications networks, a charge that Huawei has vehemently denied.","c",13
"2612",1367,"499.35",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","But the administration¡¯s efforts to control what kind of personal data is available to China¡¯s intelligence services may have come too late.","c",13
"2613",1367,"499.36",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","China¡¯s ministry of state security and other Chinese groups have already been accused of successfully stealing personal data from American databases.","c",13
"2614",1367,"499.37",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The theft of 22 million security clearance files from the Office of Personnel Management in 2014, along with similar theft of data from the Anthem insurance networks and Marriott hotels, have all been attributed to Chinese actors by American intelligence officials, who say they were most likely operating on behalf of the government.","c",13
"2615",1367,"499.38",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The files stolen in the 2014 government breach contain far more personal data than the Chinese could probably find on any individual social media site: They include work history on sensitive United States projects, information about bankruptcies, medical conditions, relationship histories, and any contacts with foreigners.","c",13
"2616",1367,"499.42",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","to reassign personnel headed to China, and was considered among the largest losses of sensitive security information in decades.","c",13
"2617",1367,"499.43",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The Obama administration declined to publicly concede that the breach was committed by Chinese intelligence services.","c",13
"2618",1367,"499.44",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","China has taken steps of its own to limit foreign companies¡¯ access to its citizens¡¯ personal information.","c",13
"2619",1367,"499.46",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","In response to the law, Apple said it would open its first data center in China, and formed a partnership with a Chinese company to run the center and handle data requests from the government.","c",13
"2620",1367,"499.47",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","Before the law even came into effect, the Chinese government had pressured foreign technology companies to operate servers only within its borders <U+2014> meaning the data is available to Chinese authorities under Chinese law.","c",13
"2621",1367,"499.48",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","Amazon and Microsoft have partnered with Chinese firms to offer cloud computing services to Chinese customers.","c",13
"2622",1367,"499.49",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","The United States has also pressed China to allow insurance companies and other American firms that control personal data to enter the Chinese market, a demand that goes back nearly two decades.","c",13
"2623",1367,"499.50",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","China has agreed to do so, and that agreement is expected to be part of the larger trade deal being negotiated between American and Chinese negotiators.","c",13
"2624",1367,"499.51",2019-03-28,"Grindr Is Owned by a Chinese Firm, and the US Is Trying to Force It to Sell","But the Grindr case could give the Chinese government an excuse to make its own national security claims if American firms sought to purchase a Chinese insurance company, or any of its social media firms.","c",13
"2625",1368,"500.29",2019-03-28,"Lyft, President Trump, M.L.B.: Your Thursday Evening Briefing","The US wants to take a gay dating app out of Chinese hands.","c",13
"2626",1368,"500.30",2019-03-28,"Lyft, President Trump, M.L.B.: Your Thursday Evening Briefing","The Trump administration is pushing a Chinese firm, Beijing Kunlun, to relinquish its ownership of Grindr, over concerns that Beijing could use personal information on the US-based app <U+2014> like sexual orientation or dating habits <U+2014> to blackmail or influence American officials.","c",13
"2627",1369,"501.47",2019-03-28,"Inside the Tensions at Carlos Ghosn¡¯s Nissan ","The American and Chinese markets were growing more competitive.","c",13
"2629",1371,"503.29",2019-03-28,"Parents Find It¡¯s Never Too Early for Their Children to Get Into Heavy Learning","¡± In Beijing, where it is generally believed that the best primary schools are old-style public institutions, parents who have already secured places for their children at such establishments by having hukou, or permanent residence in an area, still send them to out-of-school classes while they are at kindergarten.","c",13
"2630",1371,"503.30",2019-03-28,"Parents Find It¡¯s Never Too Early for Their Children to Get Into Heavy Learning","A mother in the Xicheng district of Beijing who has a 4-year-old son said: ¡°More than half the parents of children in the last year at the kindergarten that my son goes to are abandoning it and sending them to out-of-school classes instead.","c",13
"2631",1371,"503.34",2019-03-28,"Parents Find It¡¯s Never Too Early for Their Children to Get Into Heavy Learning","As the world stage for Chinese kids widens, parents find that their children are no longer winners if they get a place at top Chinese universities.","c",13
"2632",1372,"504.14",2019-03-28,"¡®The Burial of Kojo¡¯ Review: A Dazzling Modern Fable","The brothers look with disdain and fear at Chinese businessmen and laborers now exploiting the underground riches of their land.","c",13
"2633",1373,"505.166",2019-03-29,"A Texan¡¯s Big Bet on a Fossil-Fuel Future for California","¡°You take somebody like Andy Beal, you put him in charge of China: ¡®O.","c",13
"2634",1374,"506.15",2019-03-29,"Beth Gibbons of Portishead Learned to Sing in Polish. So I Did, Too.","¡°A good singer can sing even in Chinese or Japanese,¡± the composer Krzysztof Penderecki, who conducted the performance, said in an interview in Warsaw last month.","c",13
"2635",1375,"507.29",2019-03-29,"Genevieve Oswald, the Soul of a Dance Archive, Is Dead at 97","She even sent raw film stock to dance companies in India, China and Japan, asking them to record their work and send it back for safekeeping.","c",13
"2636",1376,"508.49",2019-03-29,"The American Intervention Against ISIS Is Just Another Chapter of an Endless War","Marshall led a little-known office that has helped shape American military thinking, and kept his focus on China even when that was out of fashion.","c",13
"2637",1377,"509.48",2019-03-29,"The Week in Tech: Who Should Let Driverless Cars Off the Leash?","The Chinese gaming company Beijing Kunlun is reportedly being forced to sell Grindr, the popular gay social network that it bought in two stages in 2016 and 2018, according to Reuters, which cited unidentified sources.","c",13
"2638",1377,"509.53",2019-03-29,"The Week in Tech: Who Should Let Driverless Cars Off the Leash?","China is no stranger to cyberespionage, and some data on Grindr is highly personal.","c",13
"2639",1377,"509.55",2019-03-29,"The Week in Tech: Who Should Let Driverless Cars Off the Leash?","But it¡¯s a clear sign that United States trust in China¡¯s digital operations has worn paper-thin.","c",13
"2640",1378,"510.134",2019-03-29,"DealBook Briefing: It¡¯s Lyft I.P.O. Day","Trade <U+2022> American and Chinese trade officials resumed negotiations today after what Treasury Secretary Steven Mnuchin said was a ¡°productive working dinner¡± last night.","c",13
"2641",1378,"510.135",2019-03-29,"DealBook Briefing: It¡¯s Lyft I.P.O. Day","<U+2022> China is offering foreign companies better access to its cloud-computing market as a concession in those trade talks.","c",13
"2642",1378,"510.136",2019-03-29,"DealBook Briefing: It¡¯s Lyft I.P.O. Day","<U+2022> Canada may help its canola farmers after China restricted imports of their crops.","c",13
"2643",1379,"511.29",2019-03-29,"Red Cross Granted Access to Deliver Aid in Venezuela","China and Russia have delivered relief supplies to Mr.","c",13
"2644",1379,"511.56",2019-03-29,"Red Cross Granted Access to Deliver Aid in Venezuela","¡± The government, for its part, on Friday announced the arrival of a ship carrying medication from China.","c",13
"2645",1380,"512.30",2019-03-29,"Your Public Lands Are Killing You","The United States is the biggest carbon polluter in history, and now ranks behind only China in greenhouse gas emissions.","c",13
"2646",1381,"513.1",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","ROME <U+2014> For decades, Italy felt the brunt of the Chinese economic juggernaut that the United States argues poses a threat to the financial and political future of the West.","c",13
"2647",1381,"513.2",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","China¡¯s government-backed manufacturers, operating on a much larger scale with much cheaper costs, devoured small Italian companies producing machinery, textiles and pharmaceuticals.","c",13
"2648",1381,"513.3",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Chinese knockoffs infuriated its high-fashion brands.","c",13
"2649",1381,"513.4",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","But this month, as the United States continued to engage in a trade standoff with China, and leaders of the European Union banded together to demand an end to unfair Chinese business practices, Italy took another route <U+2014> China¡¯s new Silk Road.","c",13
"2650",1381,"513.5",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","In a move that signaled geopolitical shifts from West to East, Italy broke with its European and American allies during last week¡¯s visit by President Xi Jinping of China, and became the first member of the Group of 7 major economies to officially sign up to China¡¯s vast new One Belt One Road global infrastructure project.","c",13
"2651",1381,"513.6",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","¡°This is not being isolated from Europe, this is Italy leading,¡± Michele Geraci, Italy¡¯s under secretary for economic development, and the driving force behind the deal, said in a telephone interview from China¡¯s southern Hainan province.","c",13
"2652",1381,"513.9",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","¡± Italy¡¯s transactional tradition in trade and foreign policy, its anti-establishment government¡¯s antagonism toward the European Union, the failure of the United States to intervene effectively and China¡¯s expertise in exploiting political dysfunction <U+2014> all of those things contributed to the making of the deal.","c",13
"2653",1381,"513.10",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","So, too, did Italy¡¯s desperation for investment, access to China¡¯s enormous markets and anything resembling an economic uptick.","c",13
"2654",1381,"513.12",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","While the United States has been a close ally since World War II and is home to an enormous Italian diaspora, Italy is no stranger to China.","c",13
"2655",1381,"513.13",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Ancient Romans prized Chinese silk and the Chinese valued Roman glass.","c",13
"2656",1381,"513.14",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Marco Polo captivated the West with his turn-of-the-14th-century tales of trading with the wealthy East, and the Italian Jesuit Matteo Ricci produced a map of the world in Chinese characters that revealed European exploration to East Asia.","c",13
"2657",1381,"513.15",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Now as the United States has withdrawn from the world, China is front and center on Italy¡¯s map again.","c",13
"2658",1381,"513.16",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","This week, Prime Minister Giuseppe Conte of Italy said that as China exerts a stronger influence on the world¡¯s economy, it is going to exert ¡°an increasing influence also at the political level.","c",13
"2659",1381,"513.18",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Conte was speaking at an event in Rome held by a Jesuit magazine to discuss the Vatican¡¯s own breakthrough deal last year with China, in which Pope Francis made concessions to the Chinese government in order to bring all the Chinese bishops into communion with Rome, and to gain more access to the world¡¯s most populous country.","c",13
"2660",1381,"513.19",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","In front of an audience of top diplomats, prelates and government officials, all eager to learn more about China, Mr.","c",13
"2661",1381,"513.20",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Conte spoke admiringly of China¡¯s efforts to become a world leader in ¡°technology and in innovation, leadership that we know is very contested by the United States.","c",13
"2662",1381,"513.26",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Di Maio told reporters that he assured the Americans that the China deal was purely about commerce and that Italy remained firmly in the political orbit of the United States, which has vastly more money invested in the country than China does.","c",13
"2663",1381,"513.28",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Di Maio repeatedly visited China, and nearly made a deal in November, Italian officials said.","c",13
"2664",1381,"513.32",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","The official said the chaotic nature of Italian politics and the fact that visits to Beijing had become the norm for European leaders made it harder to discern what the Italians were up to.","c",13
"2665",1381,"513.33",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Indeed, already 16 central and eastern European countries, including 11 members of the European Union, have formal business relations with China.","c",13
"2666",1381,"513.34",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","The Chinese have essentially bought the port of Piraeus, outside Athens.","c",13
"2667",1381,"513.36",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","This month, Mayor Roberto Dipiazza of Trieste looked out his window at a cruise ship that was to set sail for China, following the route of Marco Polo.","c",13
"2668",1381,"513.37",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","He said that despite the American criticism, ¡°if the Chinese come it is a great opportunity for development, for work, not only for my city, but for my country, for an important part of Europe.","c",13
"2669",1381,"513.40",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Xi arrived in Italy, Mr.","c",13
"2670",1381,"513.41",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Macron of France made a show of strength against China¡¯s aggressive business practices by presenting a united European front against China.","c",13
"2672",1381,"513.46",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Merkel, China¡¯s largest trading partner in Europe, seemed open to the prospect of Europe participating more with China, if they evened the playing field.","c",13
"2673",1381,"513.48",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","France, which is trying to increase its market share in China, announced that it was selling 300 new airplanes to the Chinese and cut billions more euros in other deals, ranging from the export of French chickens to agreements between French and Chinese companies on power grids and ship building.","c",13
"2674",1381,"513.49",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","More than a brush back to the Chinese, the meeting with Mr.","c",13
"2675",1381,"513.50",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Xi <U+2014> who said ¡°a united and prosperous Europe corresponds to our vision of a multipolar world¡± <U+2014> seemed to be a turn away from the United States.","c",13
"2676",1381,"513.51",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","¡°The order of things has been shaken,¡± the French president said, suggesting the Trump administration¡¯s withdrawal from multilateral agreements had pushed France and China closer together.","c",13
"2677",1381,"513.52",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","The American officials said there was a large difference between bilateral trade deals with China, which every country, including the United States, had a right to pursue, and signing up to the Silk Road, which gave China a propaganda boost that it used to seek more economic gains through unfair business practices.","c",13
"2678",1381,"513.55",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","He said France was ¡°doing the exact same things that we are doing,¡± and noted that France and Germany did vastly more business with China than Italy did.","c",13
"2679",1381,"513.57",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","¡± Already, China has made incursions that have caused deep anxiety in Washington, especially when it comes to use of 5G wireless networks developed by the Chinese electronics giant Huawei.","c",13
"2680",1381,"513.58",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","Washington has warned that the networks could be used by Beijing to spy on communications networks.","c",13
"2681",1381,"513.66",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","It would also, he said, be the 50th anniversary of Italy¡¯s establishing diplomatic relations with China, a move the United States was also highly critical of at the time.","c",13
"2682",1381,"513.67",2019-03-30,"Italy¡¯s Deal With China Signals a Shift as US Influence Recedes","China was rising, Mr.","c",13
"2683",1382,"514.1",2019-03-30,"Adorning the Stars of La Scala","MILAN <U+2014> In one of the most striking photographs of Maria Callas, the opera diva as Turandot, Puccini¡¯s alluring Chinese princess, glared at the viewer with heavily kohled eyes and wearing a monumentally sized headpiece.","c",13
"2684",1382,"514.18",2019-03-30,"Adorning the Stars of La Scala","Corbella¡¯s father, transformed the business again, importing jewelry from China until his retirement in 2013.","c",13
"2685",1383,"515.96",2019-03-30,"The Rapture and the Real World: Mike Pompeo Blends Beliefs and Policy","Pompeo has denounced China for its detentions of one million or more Muslims.","c",13
"2686",1384,"516.35",2019-03-30,"The Week in Business: The Sackler Family Gets Sued, and Theresa May¡¯s Darkest Hour","If you¡¯re sick of the trade war between the United States and China, imagine how the negotiators on both sides feel at this point.","c",13
"2687",1384,"516.36",2019-03-30,"The Week in Business: The Sackler Family Gets Sued, and Theresa May¡¯s Darkest Hour","Chinese officials will fly back to Washington this week to continue talks, just days after American representatives visited Beijing.","c",13
"2688",1384,"516.38",2019-03-30,"The Week in Business: The Sackler Family Gets Sued, and Theresa May¡¯s Darkest Hour","American companies have complained of pressure to share their proprietary technology as a condition of working with Chinese business partners, only to see that technology adopted by Chinese competitors.","c",13
"2689",1385,"517.27",2019-03-30,"White House Blames Fed for Slowing Economic Growth","Trump¡¯s tax cuts fade and as his trade war and weaker growth in Europe and in China contribute to a slowdown.","c",13
"2690",1386,"518.46",2019-03-31,"Political Handlers With Trump Ties Take Their Election Playbooks to Africa","Some Western firms are trying to exploit the Trump administration¡¯s concerns that China is surpassing America¡¯s influence on the continent, and are marketing their African clients as solutions.","c",13
"2691",1386,"518.48",2019-03-31,"Political Handlers With Trump Ties Take Their Election Playbooks to Africa","Ballard¡¯s firm says it is adding consultants with ties to Africa, betting that it will win more clients as the Trump administration tries to counteract China, which has offered billions of dollars in infrastructure gifts and loans to governments across the mineral-rich continent to gain a foothold.","c",13
"2692",1386,"518.49",2019-03-31,"Political Handlers With Trump Ties Take Their Election Playbooks to Africa","¡°It is undeniably in America¡¯s interest to combat China¡¯s growing geopolitical influence in Africa,¡± said James Rubin, who is in charge of international affairs at Ballard Partners and was an assistant secretary of state in the Clinton administration.","c",13
"2693",1387,"519.26",2019-03-31,"Brexit, Indian Elections, the Kardashians: Your Monday Briefing","For established democracies that cherish free speech, China¡¯s sophisticated system of suppressing online content could be seen as a cautionary tale.","c",13
"2694",1387,"519.42",2019-03-31,"Brexit, Indian Elections, the Kardashians: Your Monday Briefing","Taiwan: Two Chinese fighter jets crossed the self-ruled island¡¯s maritime border, a move Taiwanese officials condemned as ¡°provocative,¡± saying it ¡°seriously impacted regional safety and stability.","c",13
"2695",1388,"520.14",2019-03-31,"Countries Want to Ban ¡®Weaponized¡¯ Social Media. What Would That Look Like?","At one end of the spectrum is China, where the world¡¯s most sophisticated system of internet censorship stifles almost all political debate along with hate speech and pornography <U+2014> but without preventing the rise of homegrown tech companies making sizable profits.","c",13
"2696",1389,"521.23",2019-03-31,"C.W.H.L. Folds, Leaving North America With One Women¡¯s Hockey League","had six teams spread across Canada, Massachusetts and China.","c",13
"2697",1389,"521.55",2019-03-31,"C.W.H.L. Folds, Leaving North America With One Women¡¯s Hockey League","announced its expansion to China with the addition of two teams.","c",13
"2698",1389,"521.57",2019-03-31,"C.W.H.L. Folds, Leaving North America With One Women¡¯s Hockey League","Beijing is preparing to host the 2022 Olympics, and the N.","c",13
"2699",1389,"521.67",2019-03-31,"C.W.H.L. Folds, Leaving North America With One Women¡¯s Hockey League","That figure was the same this season, but there were signs that the growth of the league was not as bountiful as had been expected, including the Chinese clubs¡¯ merging into one franchise this season.","c",13
"2700",1389,"521.68",2019-03-31,"C.W.H.L. Folds, Leaving North America With One Women¡¯s Hockey League","Walzak and Jayna Hefford, who took over as interim commissioner when Brenda Andress left the organization last summer, said that China was a great opportunity for the league and that the clubs in Asia provided significant funding but that the expenses of running five North American teams, compounded with the exhaustive efforts to build sponsorships, ticket and merchandise sales in the United States and Canada, were straining the C.","c",13
"2701",1390,"522.39",2019-03-31,"Italian Minister Pans Hit Song by an Immigrant¡¯s Son","He attended elementary school in Milan with Russians, Chinese and kids of many other nationalities.","c",13
"2702",1391,"523.26",2019-03-31,"Russia¡¯s Military Mission Creep Advances to a New Front: Africa","¡± Under the Trump administration, the Pentagon has shifted focus to confronting global threats, largely from China and Russia, and away from fighting terrorist organizations.","c",13
"2703",1391,"523.28",2019-03-31,"Russia¡¯s Military Mission Creep Advances to a New Front: Africa","Bolton, President Trump¡¯s national security adviser, described the new strategy in Africa as a ¡°great power¡± competition and counterbalance to China and Russia.","c",13
"2704",1391,"523.35",2019-03-31,"Russia¡¯s Military Mission Creep Advances to a New Front: Africa","Moscow cannot compete with American foreign aid or China¡¯s sweeping investment efforts on the continent.","c",13
"2705",1392,"524.113",2019-03-31,"These Silicon Valley Investors¡¯ Bets May Pay Off","Neil Shen <U+2014> Sequoia Capital China 2.","c",13
"2706",1394,"526.2",2019-03-31,"What to Cook This Week","I wanted to make Trini-Chinese chicken for the family, but one of the kids doesn¡¯t eat chicken anymore.","c",13
"2707",2635,"533.2",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","The decision has the potential to incite a new arms race <U+2014> not only with Russia, but also with China, which was never a signatory to the 1987 Intermediate-Range Nuclear Forces Treaty, widely known as the I.","c",5
"2708",2635,"533.27",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","It would require China, India, Pakistan, Iran and North Korea to sign on to the same agreement.","c",5
"2709",2635,"533.64",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","The question now is whether the United States will begin to deploy new weapons to counter China¡¯s efforts to cement a dominant position in the Western Pacific and keep American aircraft carriers at bay.","c",5
"2710",2635,"533.65",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","Much of Beijing¡¯s growing arsenal currently consists of missiles that fall into the ranges <U+2014> land-based missiles able to fly 300 to 3,400 miles <U+2014> that are prohibited by the treaty.","c",5
"2711",2635,"533.66",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","China was still a small and unsophisticated military power when Ronald Reagan and Mikhail S.","c",5
"2712",2635,"533.82",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","Deployed Other nuclear warheads in stockpile Retired Russia 6,850 1,600 2,750 2,500 United States 6,450 1,750 2,050 2,650 France 300 China 280 United Kingdom 215 Pakistan 150 India 140 Israel 80 North Korea 20 Deployed Others in stockpile Retired Russia 6,850 United States 6,450 France 300 China 280 United Kingdom 215 Pakistan 150 India 140 Israel 80 North Korea 20 Note: Figures are estimates as of November 2018.","c",5
"2713",2635,"533.86",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","Pompeo¡¯s announcement will result in a flurry of last-minute negotiations with Moscow, and it could accelerate the Cold War-like behavior among the United States, Russia and China.","c",5
"2714",2635,"533.87",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","American intelligence agencies¡¯ warned this week that Russia and China were ¡°more aligned than at any point since the mid-1950s.","c",5
"2715",2635,"533.96",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","It complained to the Bush administration 12 years ago that newer nuclear powers, chiefly China, were not constrained by its terms.","c",5
"2716",2635,"533.99",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","¡± ¡°But whether the Chinese and others would agree <U+2014> I doubt it,¡± Mr.","c",5
"2717",2635,"533.101",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","If China refused, so would India, which feels threatened by Beijing¡¯s nuclear fleet.","c",5
"2718",2635,"533.103",2019-02-01,"US Suspends Nuclear Arms Control Treaty With Russia","Complicating the diplomatic issue is another, less publicized announcement that recently came from the Energy Department: For the first time in 28 years, the United States began producing a new warhead for a strategic weapon <U+2014> the long-range weapons devised to reach Russia, China or North Korea.","c",5
"2719",2637,"535.4",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","President Trump might keep some tariffs on Chinese goods even if Beijing and Washington reach a trade agreement, he told the NYT yesterday, after delegates from both countries wrapped up another round of negotiations.","c",5
"2720",2637,"535.9",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","¡± He hosted the negotiators in the Oval Office and suggested that President Xi Jinping of China was willing to welcome more American companies and to buy more American products <U+2014> including five million tons of soybeans.","c",5
"2721",2637,"535.10",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","The Chinese representatives, led by the American-educated vice premier, Liu He, said that the two sides had made ¡°important progress¡± and had ¡°candid, specific and fruitful¡± talks.","c",5
"2722",2637,"535.18",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","Lighthizer and Steven Mnuchin, the Treasury secretary, will go to Beijing after the Chinese New Year holiday this month to prepare for talks between the two presidents.","c",5
"2723",2637,"535.70",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","John Brumby, a former Australian lawmaker, retired from the board of the Australian subsidiary of Huawei, the Chinese telecommunications giant.","c",5
"2724",2637,"535.94",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","<U+2022> Chinese factories increasingly make goods for the country¡¯s middle class, but when those consumers hold back, local workers can suffer.","c",5
"2725",2637,"535.107",2019-02-01,"DealBook Briefing: Trump May Leave Tariffs on China in Place","<U+2022> As China¡¯s economy slows, gambling revenue in Macau fell 5 percent to $3.","c",5
"2726",2645,"542.93",2019-02-04,"End the War in Afghanistan","Yet it¡¯s also possible that a decision to withdraw could prompt the Afghans, the Taliban and regional players like Pakistan, Russia, Iran, India and China to work together on a cooperative solution to stabilize Afghanistan and deny terrorists a regional base.","c",5
"2727",2649,"546.7",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","Weak Chinese consumer demand blew a $9 billion hole in Apple¡¯s latest quarterly sales.","c",5
"2728",2649,"546.12",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","¡°China, smartphones, Bitcoin and cloud computing have been among the major drivers of the long tech boom, which in turn has powered the global economy for the last decade.","c",5
"2729",2649,"546.108",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","com, a Chinese used-car sales platform.","c",5
"2730",2649,"546.109",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","<U+2022> Maoyan Entertainment, a Chinese movie-ticket giant, fell 2.","c",5
"2731",2649,"546.113",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","by a Chinese tech company.","c",5
"2732",2649,"546.118",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","Trade <U+2022> Chinese state-owned firms bought a million tons of American soybeans on Friday, a day after talks on a trade deal between Beijing and Washington yielded progress.","c",5
"2733",2649,"546.119",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","<U+2022> Despite a possible US-China agreement, global trade continues to suffer.","c",5
"2734",2649,"546.135",2019-02-04,"DealBook Briefing: Tech No Longer Carries the Stock Market","<U+2022> How China got MSCI to add its market to one of the world¡¯s best-known global benchmarks.","c",5
"2735",2654,"550.17",2019-02-05,"A Sensible Climate Change Solution, Borrowed From Sweden","It must be, especially given the increasing prosperity of the developing regions <U+2014> China, India, Africa <U+2014> which the authors correctly say both ¡°want more energy¡± and ¡°have a moral right to it.","c",6
"2736",2654,"550.57",2019-02-05,"A Sensible Climate Change Solution, Borrowed From Sweden","Momentum has shifted to China and Russia, which are building advanced reactors for domestic use as well as for sale in Asia, Europe and the Middle East.","c",6
"2737",2655,"551.15",2019-02-05,"Some Central Banks Have Gold Fever, and It Might Be Sensible","<U+2022> Even more important is the rise of China.","c",6
"2738",2655,"551.17",2019-02-05,"Some Central Banks Have Gold Fever, and It Might Be Sensible","Reserve managers may not know how long it will take for China¡¯s currency, or the euro, to nibble away at the dollar¡¯s pre-eminence.","c",6
